=== Mesh Information ===
Number of tetrahedra: 148000
Number of vertices: 29322
Number of boundary elements: 32146
m1 = -4, m2 = -2, m3 = 4, d = 2.16
# a = 25 um
# sigma0 = 2.25873
# n = 5e+11 1/cm^2, mu = 7.47912 m^2/Vs
# epsilon = (1,0), kcr1 = -0.0311846 1/T
# d = 2.16, kcr = -0, k = 0.001
Time_from_Epoch = 1769732068
time_(s)	Frequency_(GHz)	k	|t_xx|^2	arg(t_xx)	|r_xx|^2	arg(r_xx)	|t_xy|^2	arg(t_xy)	|r_xy|^2	arg(r_xy)	|t_yy|^2	arg(t_yy)	|r_yy|^2	arg(r_yy)	|t_yx|^2	arg(t_yx)	|r_yx|^2	arg(r_yx)	
1403.78	110.695	0.058	0.998342	0.00245265	4.8315e-06	1.92166	8.28712e-15	1.21209	7.6127e-15	1.46269	1.00004	0.00212052	4.49552e-06	1.56234	8.25501e-15	1.90648	7.16936e-15	1.47024
1425.85	112.604	0.059	0.998343	0.00248354	4.92825e-06	1.91657	8.53848e-15	1.20617	7.82268e-15	1.4603	1.00004	0.00214574	4.60302e-06	1.56224	8.4971e-15	1.91104	7.36586e-15	1.46799
1447.95	114.512	0.06	0.998344	0.00251398	5.02426e-06	1.91163	8.78794e-15	1.20019	8.02916e-15	1.45787	1.00004	0.0021705	4.70981e-06	1.56215	8.73637e-15	1.91565	7.5588e-15	1.4657
1469.99	116.421	0.061	0.998345	0.00254395	5.11947e-06	1.90683	9.03499e-15	1.19414	8.23161e-15	1.45541	1.00004	0.0021948	4.81582e-06	1.56205	8.97238e-15	1.92032	7.74775e-15	1.46338
1492	118.329	0.062	0.998346	0.00257347	5.21383e-06	1.90217	9.2792e-15	1.18801	8.42957e-15	1.45291	1.00004	0.00221865	4.92099e-06	1.56196	9.2046e-15	1.92505	7.93226e-15	1.46102
1514.05	120.238	0.063	0.998348	0.00260253	5.30729e-06	1.89763	9.52022e-15	1.1818	8.62264e-15	1.45036	1.00004	0.00224205	5.02525e-06	1.56187	9.43259e-15	1.92984	8.11183e-15	1.45862
1536.23	122.146	0.064	0.998349	0.00263114	5.39979e-06	1.89322	9.75743e-15	1.17551	8.81024e-15	1.44777	1.00005	0.00226499	5.12856e-06	1.56178	9.65582e-15	1.93471	8.28603e-15	1.45618
1558.38	124.055	0.065	0.99835	0.00265929	5.49128e-06	1.88894	9.99048e-15	1.16913	8.99195e-15	1.44513	1.00005	0.00228748	5.23085e-06	1.5617	9.87388e-15	1.93965	8.45443e-15	1.4537
1580.46	125.964	0.066	0.998351	0.00268699	5.58171e-06	1.88476	1.02189e-14	1.16266	9.16734e-15	1.44244	1.00005	0.00230952	5.33207e-06	1.56161	1.00863e-14	1.94467	8.61659e-15	1.45117
1602.41	127.872	0.067	0.998352	0.00271425	5.67104e-06	1.88069	1.04424e-14	1.15608	9.336e-15	1.43971	1.00005	0.00233112	5.43218e-06	1.56153	1.02927e-14	1.94979	8.77212e-15	1.44859
1624.29	129.781	0.068	0.998353	0.00274106	5.75924e-06	1.87673	1.06604e-14	1.1494	9.49746e-15	1.43692	1.00005	0.00235227	5.53112e-06	1.56145	1.04925e-14	1.955	8.92056e-15	1.44596
1646.17	131.689	0.069	0.998354	0.00276742	5.84625e-06	1.87287	1.08726e-14	1.14261	9.65133e-15	1.43408	1.00005	0.00237298	5.62885e-06	1.56137	1.06854e-14	1.96031	9.06153e-15	1.44328
1668.11	133.598	0.07	0.998355	0.00279334	5.93203e-06	1.8691	1.10787e-14	1.13571	9.79725e-15	1.43118	1.00005	0.00239324	5.72533e-06	1.56129	1.08711e-14	1.96573	9.19473e-15	1.44055
1690.03	135.506	0.071	0.998356	0.00281883	6.01657e-06	1.86543	1.12783e-14	1.12868	9.93485e-15	1.42822	1.00005	0.00241307	5.82051e-06	1.56122	1.10491e-14	1.97126	9.31976e-15	1.43776
1711.94	137.415	0.072	0.998357	0.00284387	6.09981e-06	1.86184	1.1471e-14	1.12153	1.00638e-14	1.42521	1.00005	0.00243247	5.91436e-06	1.56114	1.12191e-14	1.97691	9.43631e-15	1.43492
