=== Mesh Information ===
Number of tetrahedra: 148000
Number of vertices: 29322
Number of boundary elements: 32146
m1 = -4, m2 = -2, m3 = 4, d = 2.16
# a = 25 um
# sigma0 = 2.25873
# n = 5e+11 1/cm^2, mu = 7.47912 m^2/Vs
# epsilon = (1,0), kcr1 = -0.0311846 1/T
# d = 2.16, kcr = -0, k = 0.251
Time_from_Epoch = 1770039865
time_(s)	Frequency_(GHz)	k	|t_xx|^2	arg(t_xx)	|r_xx|^2	arg(r_xx)	|t_xy|^2	arg(t_xy)	|r_xy|^2	arg(r_xy)	|t_yy|^2	arg(t_yy)	|r_yy|^2	arg(r_yy)	|t_yx|^2	arg(t_yx)	|r_yx|^2	arg(r_yx)	
9804.62	385.525	0.202	0.976033	-0.020323	0.000583477	-2.06841	1.01256e-06	-0.862246	1.02009e-06	-0.857853	0.999508	-0.00261142	6.91818e-06	-1.6609	1.0221e-06	-0.857431	1.02344e-06	-0.857853
9826.67	386.479	0.2025	0.974213	-0.0187435	0.000540215	-2.13439	1.27259e-06	-0.749284	1.28234e-06	-0.745729	0.999454	-0.00259123	6.82586e-06	-1.67182	1.28468e-06	-0.745302	1.28655e-06	-0.745727
9848.79	387.433	0.203	0.971814	-0.0175309	0.000524803	-2.20682	1.58539e-06	-0.601024	1.59797e-06	-0.598345	0.999386	-0.0025817	6.79513e-06	-1.68522	1.60068e-06	-0.597903	1.60322e-06	-0.59834
9870.95	388.387	0.2035	0.969147	-0.0169092	0.000540063	-2.26955	1.90893e-06	-0.414149	1.92476e-06	-0.412387	0.999312	-0.0025893	6.85726e-06	-1.69882	1.92777e-06	-0.41192	1.93108e-06	-0.41238
9892.99	389.342	0.204	0.966982	-0.0169882	0.000576287	-2.30305	2.14479e-06	-0.192705	2.16347e-06	-0.191903	0.999257	-0.00261712	7.02143e-06	-1.70784	2.16659e-06	-0.191402	2.17057e-06	-0.191893
9915.06	390.296	0.2045	0.966245	-0.0174851	0.000606217	-2.30146	2.17937e-06	0.0468994	2.19942e-06	0.046695	0.999247	-0.00265716	7.23679e-06	-1.70764	2.20232e-06	0.0472393	2.20663e-06	0.0467065
9937.17	391.25	0.205	0.96714	-0.0177659	0.000602162	-2.27992	1.99152e-06	0.279748	2.01099e-06	0.278486	0.999289	-0.00269174	7.40781e-06	-1.6983	2.01339e-06	0.279083	2.01758e-06	0.278499
9959.33	392.205	0.2055	0.968899	-0.0173595	0.000560049	-2.26141	1.67808e-06	0.485366	1.69562e-06	0.482993	0.99936	-0.00270802	7.47318e-06	-1.68455	1.69743e-06	0.483653	1.70117e-06	0.483006
9981.36	393.159	0.206	0.970562	-0.0162309	0.000495935	-2.2627	1.35281e-06	0.655812	1.36804e-06	0.652269	0.999435	-0.00270548	7.43842e-06	-1.67106	1.36932e-06	0.653003	1.37252e-06	0.652283
10003.5	394.113	0.2065	0.971567	-0.0145735	0.000427853	-2.29268	1.07539e-06	0.792934	1.08856e-06	0.788161	0.999497	-0.00269	7.33917e-06	-1.66005	1.08941e-06	0.78898	1.09212e-06	0.788177
10025.5	395.067	0.207	0.971706	-0.0125778	0.000367915	-2.35641	8.58704e-07	0.902339	8.70255e-07	0.896278	0.999545	-0.00266734	7.20701e-06	-1.65195	8.708e-07	0.897194	8.73109e-07	0.896295
10047.6	396.022	0.2075	0.97091	-0.0103645	0.000323716	-2.45718	6.95479e-07	0.989638	7.05894e-07	0.982237	0.999578	-0.00264117	7.0611e-06	-1.64643	7.06205e-07	0.983262	7.0821e-07	0.982256
10070.1	396.976	0.208	0.969103	-0.0080012	0.000301684	-2.59428	5.74156e-07	1.05906	5.83876e-07	1.0503	0.999599	-0.00261344	6.91106e-06	-1.64311	5.84006e-07	1.05144	5.85793e-07	1.05032
10092.3	397.93	0.2085	0.966138	-0.0055363	0.000309894	-2.75709	4.84747e-07	1.11324	4.94181e-07	1.10314	0.999611	-0.00258506	6.76121e-06	-1.64167	4.94163e-07	1.1044	4.95806e-07	1.10316
10114.5	398.884	0.209	0.961766	-0.00303674	0.000360521	-2.92189	4.20299e-07	1.15335	4.29867e-07	1.14206	0.999613	-0.00255642	6.61329e-06	-1.64197	4.29714e-07	1.14345	4.31281e-07	1.14208
10136.7	399.839	0.2095	0.955621	-0.000637596	0.000472419	-3.05955	3.77164e-07	1.17975	3.87334e-07	1.16763	0.999606	-0.00252771	6.46825e-06	-1.64406	3.87047e-07	1.16913	3.88609e-07	1.16766
10158.8	400.793	0.21	0.947246	0.00137897	0.000673673	3.13439	3.55374e-07	1.19353	3.66721e-07	1.18132	0.999589	-0.00249914	6.32746e-06	-1.64815	3.66287e-07	1.18288	3.6793e-07	1.18135
10180.9	401.747	0.2105	0.936239	0.00246144	0.00100186	3.10274	3.59623e-07	1.20034	3.72878e-07	1.18916	0.999561	-0.00247123	6.19404e-06	-1.65463	3.72269e-07	1.19072	3.74107e-07	1.1892
10203	402.702	0.211	0.922687	0.00165826	0.00149463	3.13013	4.00369e-07	1.21629	4.16401e-07	1.20736	0.999518	-0.00244515	6.07475e-06	-1.66405	4.15581e-07	1.20884	4.17774e-07	1.20741
10225.1	403.656	0.2115	0.908038	-0.00230694	0.00215672	-3.06946	4.91986e-07	1.27016	5.11585e-07	1.26398	0.999459	-0.00242331	5.98262e-06	-1.67698	5.10519e-07	1.26536	5.1327e-07	1.26403
10247.3	404.61	0.212	0.895916	-0.0102744	0.00290151	-2.93828	6.40652e-07	1.39188	6.6394e-07	1.38783	0.99938	-0.00241005	5.94011e-06	-1.69358	6.62624e-07	1.38914	6.6612e-07	1.38788
10269.3	405.564	0.2125	0.890971	-0.0212186	0.00353364	-2.77719	8.19602e-07	1.59331	8.45264e-07	1.59015	0.999284	-0.00241209	5.98026e-06	-1.71274	8.43767e-07	1.59151	8.48029e-07	1.59021
10291.8	406.519	0.213	0.895112	-0.0321049	0.0038706	-2.60997	9.57571e-07	1.86229	9.82774e-07	1.85892	0.999187	-0.00243736	6.1389e-06	-1.73078	9.81244e-07	1.86041	9.85979e-07	1.85898
10313.9	407.473	0.2135	0.905802	-0.0402742	0.00389107	-2.45587	9.75964e-07	2.1723	9.97509e-07	2.16804	0.999117	-0.00248912	6.42292e-06	-1.74107	9.96123e-07	2.16972	1.00075e-06	2.16809
10335.9	408.427	0.214	0.919075	-0.0450937	0.0036967	-2.32275	8.54052e-07	2.49174	8.69978e-07	2.48627	0.999111	-0.00255614	6.76464e-06	-1.73788	8.68871e-07	2.48819	8.72808e-07	2.48631
10358.1	409.381	0.2145	0.932221	-0.0471569	0.00339261	-2.21097	6.51522e-07	2.79022	6.61863e-07	2.78341	0.999175	-0.00261481	7.04263e-06	-1.72233	6.61071e-07	2.78559	6.6402e-07	2.78344
10380.2	410.336	0.215	0.943857	-0.0472957	0.003051	-2.11912	4.51372e-07	3.04759	4.57489e-07	3.03944	0.999278	-0.00264846	7.18202e-06	-1.70131	4.56963e-07	3.0419	4.58983e-07	3.03947
10402.5	411.29	0.2155	0.953464	-0.0462725	0.00271807	-2.04512	2.97476e-07	-3.02471	3.00901e-07	-3.03413	0.999386	-0.00265702	7.19365e-06	-1.68101	3.00564e-07	-3.03138	3.01887e-07	-3.03412
10424.7	412.244	0.216	0.961089	-0.0446651	0.00241778	-1.98615	1.93149e-07	-2.85554	1.95006e-07	-2.86615	0.999478	-0.00264878	7.1253e-06	-1.66414	1.94794e-07	-2.86307	1.95648e-07	-2.86613
10446.7	413.198	0.2165	0.967047	-0.042837	0.00215748	-1.93914	1.26119e-07	-2.7198	1.27096e-07	-2.73147	0.999551	-0.00263165	7.01828e-06	-1.65099	1.26961e-07	-2.72807	1.27516e-07	-2.73147
10468.8	414.153	0.217	0.971698	-0.0409853	0.00193566	-1.9014	8.36548e-08	-2.60949	8.41413e-08	-2.62208	0.999606	-0.0026107	6.8974e-06	-1.64097	8.4057e-08	-2.61833	8.44207e-08	-2.62208
10490.8	415.107	0.2175	0.975356	-0.0392049	0.00174741	-1.87079	5.65992e-08	-2.51806	5.68106e-08	-2.53141	0.999649	-0.00258863	6.77514e-06	-1.63334	5.67586e-08	-2.5273	5.70002e-08	-2.53142
10513.1	416.061	0.218	0.978264	-0.0375347	0.00158721	-1.84569	3.91032e-08	-2.44046	3.91588e-08	-2.45439	0.999682	-0.00256672	6.65705e-06	-1.62747	3.91283e-08	-2.4499	3.92902e-08	-2.45441
10535.3	417.016	0.2185	0.980603	-0.0359856	0.00145007	-1.82487	2.75788e-08	-2.37278	2.75456e-08	-2.38707	0.999707	-0.00254557	6.54518e-06	-1.6229	2.75296e-08	-2.38221	2.76385e-08	-2.3871
10557.4	417.97	0.219	0.982508	-0.0345551	0.00133178	-1.80744	1.98403e-08	-2.31193	1.9756e-08	-2.32635	0.999727	-0.00252536	6.43997e-06	-1.61929	1.97505e-08	-2.32108	1.98231e-08	-2.32639
10579.9	418.924	0.2195	0.984076	-0.0332347	0.00122894	-1.79273	1.45447e-08	-2.2553	1.44312e-08	-2.26956	0.999743	-0.00250613	6.34113e-06	-1.61641	1.44333e-08	-2.26389	1.44805e-08	-2.26962
10602.1	419.878	0.22	0.985379	-0.0320141	0.0011388	-1.78023	1.08546e-08	-2.20053	1.07243e-08	-2.2143	0.999756	-0.00248782	6.2481e-06	-1.61408	1.07322e-08	-2.20823	1.07611e-08	-2.21437
10624.2	420.833	0.2205	0.986472	-0.0308825	0.00105919	-1.76956	8.23738e-09	-2.14522	8.09718e-09	-2.15815	0.999767	-0.00247036	6.16029e-06	-1.61219	8.10992e-09	-2.15166	8.12512e-09	-2.15823
10646.3	421.787	0.221	0.987394	-0.02983	0.000988388	-1.76044	6.34685e-09	-2.0868	6.20062e-09	-2.09846	0.999776	-0.00245368	6.07712e-06	-1.61064	6.21754e-09	-2.09156	6.22212e-09	-2.09856
10668.4	422.741	0.2215	0.988175	-0.0288478	0.000924998	-1.75265	4.95189e-09	-2.02225	4.80175e-09	-2.03219	0.999783	-0.00243769	5.99812e-06	-1.60937	4.8225e-09	-2.02487	4.81846e-09	-2.03232
10690.7	423.695	0.222	0.988839	-0.0279283	0.000867934	-1.74605	3.89249e-09	-1.94815	3.73996e-09	-1.95593	0.999789	-0.00242235	5.92296e-06	-1.60834	3.76432e-09	-1.94817	3.753e-09	-1.95608
10712.9	424.65	0.2225	0.989404	-0.0270657	0.000816343	-1.7405	3.05301e-09	-1.86115	2.9003e-09	-1.86641	0.999794	-0.00240764	5.85146e-06	-1.60751	2.9279e-09	-1.85814	2.91041e-09	-1.8666
10734.9	425.604	0.223	0.989885	-0.0262559	0.000769563	-1.73586	2.3497e-09	-1.75992	2.2012e-09	-1.76258	0.999798	-0.00239359	5.7836e-06	-1.60684	2.23109e-09	-1.7536	2.20885e-09	-1.76281
10757	426.558	0.2235	0.9903	-0.0254949	0.000727018	-1.73194	1.7344e-09	-1.64946	1.59762e-09	-1.65	0.999801	-0.00238019	5.71933e-06	-1.60626	1.62781e-09	-1.6399	1.60314e-09	-1.65028
10779	427.513	0.224	0.990668	-0.0247766	0.00068806	-1.72849	1.20734e-09	-1.54582	1.09113e-09	-1.54566	0.999804	-0.00236737	5.65808e-06	-1.60567	1.11878e-09	-1.53366	1.09486e-09	-1.54601
10801.2	428.467	0.2245	0.991003	-0.0240905	0.000651912	-1.72536	8.03233e-10	-1.47275	7.1259e-10	-1.47429	0.999808	-0.0023549	5.59868e-06	-1.60503	7.35375e-10	-1.45922	7.15006e-10	-1.47472
10823.3	429.421	0.225	0.991304	-0.0234262	0.00061791	-1.72264	5.38175e-10	-1.44468	4.71294e-10	-1.45014	0.999811	-0.00234252	5.53997e-06	-1.60437	4.88697e-10	-1.43094	4.72893e-10	-1.45068
10845.6	430.375	0.2255	0.991565	-0.0227774	0.000585691	-1.72054	3.85646e-10	-1.4528	3.36618e-10	-1.46206	0.999815	-0.00233015	5.4816e-06	-1.60374	3.49628e-10	-1.43862	3.37772e-10	-1.4627
10867.6	431.33	0.226	0.991779	-0.0221421	0.000555095	-1.71926	3.04021e-10	-1.47305	2.66861e-10	-1.48303	0.999818	-0.00231781	5.42373e-06	-1.60321	2.7691e-10	-1.45652	2.67788e-10	-1.48374
10889.6	432.284	0.2265	0.991945	-0.0215186	0.000526001	-1.71891	2.6189e-10	-1.4847	2.32259e-10	-1.49123	0.99982	-0.00230555	5.36659e-06	-1.60277	2.40578e-10	-1.46337	2.33072e-10	-1.49199
10911.6	433.238	0.227	0.992061	-0.0209051	0.00049827	-1.71963	2.41789e-10	-1.47813	2.16988e-10	-1.47796	0.999822	-0.0022934	5.31031e-06	-1.60243	2.24472e-10	-1.45031	2.17744e-10	-1.47875
10933.7	434.192	0.2275	0.992124	-0.0202989	0.000471751	-1.72157	2.35557e-10	-1.45182	2.14053e-10	-1.44323	0.999824	-0.00228136	5.25489e-06	-1.60218	2.21327e-10	-1.41695	2.14787e-10	-1.44403
10956.4	435.147	0.228	0.99213	-0.0196968	0.000446294	-1.72497	2.40151e-10	-1.40759	2.21165e-10	-1.39024	0.999825	-0.00226942	5.20025e-06	-1.602	2.28687e-10	-1.36616	2.21903e-10	-1.39104
10978.6	436.101	0.2285	0.99207	-0.0190954	0.000421775	-1.73017	2.55422e-10	-1.34799	2.38677e-10	-1.32261	0.999826	-0.00225756	5.1463e-06	-1.6019	2.46821e-10	-1.30133	2.39447e-10	-1.32338
11000.7	437.055	0.229	0.991931	-0.0184915	0.000398108	-1.73768	2.83293e-10	-1.27523	2.68906e-10	-1.24336	0.999827	-0.00224576	5.09292e-06	-1.60188	2.78021e-10	-1.22524	2.69742e-10	-1.24407
11023	438.009	0.2295	0.991695	-0.0178824	0.000375275	-1.74821	3.27839e-10	-1.19083	3.16307e-10	-1.15451	0.999827	-0.00223398	5.03997e-06	-1.60195	3.26768e-10	-1.13974	3.17255e-10	-1.15516
11045.2	438.964	0.23	0.991332	-0.0172667	0.00035338	-1.76279	3.96083e-10	-1.09543	3.88369e-10	-1.05694	0.999826	-0.0022222	4.98731e-06	-1.60211	4.00617e-10	-1.0455	3.89498e-10	-1.05751
11067.5	439.918	0.2305	0.990803	-0.0166468	0.00033274	-1.78284	4.99667e-10	-0.988553	4.97393e-10	-0.950157	0.999826	-0.00221038	4.93482e-06	-1.60239	5.1198e-10	-0.941884	4.98805e-10	-0.950645
11089.6	440.872	0.231	0.990052	-0.0160322	0.000314061	-1.81027	6.57812e-10	-0.868452	6.63586e-10	-0.832171	0.999824	-0.0021985	4.88235e-06	-1.60279	6.81213e-10	-0.826781	6.65441e-10	-0.832568
11111.6	441.827	0.2315	0.989003	-0.0154476	0.000298736	-1.84731	9.0217e-10	-0.731802	9.20107e-10	-0.699291	0.999822	-0.00218652	4.82977e-06	-1.60337	9.41648e-10	-0.696428	9.22663e-10	-0.699597
11133.8	442.781	0.232	0.987568	-0.0149469	0.000289343	-1.89574	1.28384e-09	-0.573515	1.32025e-09	-0.546002	0.999819	-0.00217441	4.77698e-06	-1.60414	1.3467e-09	-0.545272	1.32393e-09	-0.546221
11156	443.735	0.2325	0.985674	-0.0146357	0.000290239	-1.95443	1.87992e-09	-0.386789	1.94389e-09	-0.365069	0.999815	-0.00216214	4.72391e-06	-1.60518	1.97611e-09	-0.366069	1.94934e-09	-0.365209
11178.1	444.689	0.233	0.98337	-0.0146902	0.000307601	-2.01497	2.78691e-09	-0.16408	2.88971e-09	-0.14854	0.99981	-0.00214973	4.67061e-06	-1.60656	2.92767e-09	-0.15087	2.89793e-09	-0.148609
11200.5	445.644	0.2335	0.981007	-0.0153228	0.000346848	-2.05905	4.0696e-09	0.0998205	4.22034e-09	0.109163	0.999803	-0.00213719	4.61725e-06	-1.60836	4.2617e-09	0.105887	4.23255e-09	0.109155
11222.7	446.598	0.234	0.979368	-0.0166029	0.000405262	-2.06686	5.64621e-09	0.40211	5.84207e-09	0.405566	0.999793	-0.00212458	4.56412e-06	-1.61072	5.88075e-09	0.401708	5.85932e-09	0.405607
11244.7	447.552	0.2345	0.979277	-0.0182159	0.000465777	-2.03449	7.23031e-09	0.727979	7.44778e-09	0.726152	0.999781	-0.00211201	4.51181e-06	-1.61381	7.47486e-09	0.722061	7.47027e-09	0.726231
11266.8	448.506	0.235	0.980791	-0.0195816	0.000506737	-1.97776	8.53311e-09	1.05663	8.73353e-09	1.05038	0.999764	-0.00209977	4.46171e-06	-1.61791	8.74116e-09	1.04638	8.76052e-09	1.05048
11289	449.461	0.2355	0.98314	-0.0203425	0.000520052	-1.91689	9.51935e-09	1.37481	9.66433e-09	1.36523	0.999742	-0.00208863	4.41728e-06	-1.62334	9.64844e-09	1.36164	9.6949e-09	1.36535
11311.2	450.415	0.236	0.98552	-0.0205325	0.000512215	-1.8638	1.03334e-08	1.68321	1.03918e-08	1.67158	0.999713	-0.00208017	4.38541e-06	-1.63036	1.03513e-08	1.66868	1.04254e-08	1.6717
11333.3	451.369	0.2365	0.987534	-0.0203549	0.000493256	-1.82177	1.10477e-08	1.99156	1.09937e-08	1.97932	0.999678	-0.00207704	4.37717e-06	-1.63867	1.09294e-08	1.97739	1.10301e-08	1.97944
11355.3	452.324	0.237	0.989112	-0.0199913	0.000470347	-1.78976	1.14996e-08	2.30963	1.13156e-08	2.29834	0.999643	-0.00208234	4.4048e-06	-1.64679	1.12308e-08	2.2976	1.13539e-08	2.29844
11377.4	453.278	0.2375	0.990324	-0.0195536	0.000447195	-1.76542	1.13203e-08	2.63802	1.10115e-08	2.62927	0.999619	-0.00209688	4.46989e-06	-1.65179	1.09143e-08	2.62993	1.10493e-08	2.62934
11399.5	454.232	0.238	0.991267	-0.019095	0.000425153	-1.74649	1.02681e-08	2.96294	9.87418e-09	2.95832	0.999619	-0.00211574	4.54971e-06	-1.65103	9.77723e-09	2.96056	9.90867e-09	2.95836
11421.5	455.186	0.2385	0.992014	-0.0186336	0.000404407	-1.73145	8.59025e-09	-3.02062	8.16993e-09	-3.01956	0.999642	-0.00213036	4.608e-06	-1.64496	8.08429e-09	-3.01562	8.19879e-09	-3.01956
11443.7	456.141	0.239	0.992608	-0.0181756	0.000384874	-1.71952	6.82299e-09	-2.76205	6.42242e-09	-2.75391	0.999677	-0.00213577	4.62571e-06	-1.63659	6.35284e-09	-2.74819	6.4453e-09	-2.75395
11465.9	457.095	0.2395	0.993076	-0.0177257	0.000366525	-1.71023	5.333e-09	-2.54792	4.97288e-09	-2.53144	0.999711	-0.00213273	4.60785e-06	-1.62857	4.91863e-09	-2.52389	4.99067e-09	-2.53152
11487.9	458.049	0.24	0.99344	-0.0172873	0.000349334	-1.70321	4.21171e-09	-2.37319	3.8945e-09	-2.34732	0.99974	-0.00212426	4.56804e-06	-1.62204	3.85262e-09	-2.33792	3.90845e-09	-2.34744
11510	459.003	0.2405	0.993717	-0.0168618	0.000333222	-1.69814	3.40925e-09	-2.23027	3.12937e-09	-2.19413	0.999762	-0.00211292	4.51732e-06	-1.61711	3.09673e-09	-2.1829	3.14055e-09	-2.19429
11532.1	459.958	0.241	0.993922	-0.0164484	0.000318068	-1.69479	2.84526e-09	-2.11198	2.59492e-09	-2.06488	0.999778	-0.00210028	4.46213e-06	-1.61355	2.56897e-09	-2.05184	2.60415e-09	-2.06508
11554.1	460.912	0.2415	0.994063	-0.0160452	0.000303742	-1.69303	2.45093e-09	-2.01244	2.22257e-09	-1.95384	0.999789	-0.00208714	4.4057e-06	-1.61108	2.20137e-09	-1.93903	2.23042e-09	-1.95407
11576.2	461.866	0.242	0.994147	-0.0156497	0.000290113	-1.69287	2.17636e-09	-1.92699	1.96327e-09	-1.85642	0.999796	-0.00207387	4.3494e-06	-1.60947	1.94539e-09	-1.83986	1.97014e-09	-1.85668
11598.6	462.82	0.2425	0.994172	-0.0152594	0.000277073	-1.69443	1.98725e-09	-1.85178	1.78359e-09	-1.76882	0.9998	-0.00206059	4.29372e-06	-1.60858	1.76796e-09	-1.75051	1.78976e-09	-1.76911
11620.7	463.775	0.243	0.994135	-0.0148718	0.000264535	-1.69794	1.85993e-09	-1.78344	1.66057e-09	-1.68758	0.999802	-0.00204735	4.23872e-06	-1.60834	1.64636e-09	-1.66747	1.66625e-09	-1.68788
11643.1	464.729	0.2435	0.994027	-0.0144851	0.000252459	-1.70386	1.777e-09	-1.71867	1.57742e-09	-1.60918	0.999801	-0.00203414	4.18433e-06	-1.60871	1.564e-09	-1.58717	1.58274e-09	-1.60949
11665.1	465.683	0.244	0.993833	-0.014099	0.000240872	-1.71284	1.72324e-09	-1.65389	1.51964e-09	-1.52954	0.999797	-0.00202094	4.1305e-06	-1.60977	1.50654e-09	-1.50543	1.52468e-09	-1.52986
11687.1	466.638	0.2445	0.993529	-0.0137157	0.00022992	-1.72584	1.68077e-09	-1.58484	1.47075e-09	-1.44343	0.99979	-0.0020078	4.07744e-06	-1.61161	1.45776e-09	-1.41682	1.47555e-09	-1.44376
11709.3	467.592	0.245	0.993083	-0.0133435	0.000219968	-1.74413	1.62209e-09	-1.50633	1.4062e-09	-1.34363	0.99978	-0.00199489	4.02588e-06	-1.61444	1.39356e-09	-1.31376	1.41069e-09	-1.34397
11731.5	468.546	0.2455	0.992452	-0.0130023	0.000211769	-1.76916	1.49988e-09	-1.4125	1.2848e-09	-1.21972	0.999764	-0.00198264	3.97763e-06	-1.61851	1.2736e-09	-1.18501	1.28878e-09	-1.22006
11753.9	469.5	0.246	0.991594	-0.0127329	0.000206711	-1.80186	1.23969e-09	-1.29987	1.0428e-09	-1.05612	0.999742	-0.00197197	3.93645e-06	-1.62411	1.03557e-09	-1.01288	1.04589e-09	-1.05648
11776.1	470.455	0.2465	0.990502	-0.0126083	0.000207014	-1.84074	7.71537e-10	-1.18437	6.21778e-10	-0.825912	0.999714	-0.00196457	3.90916e-06	-1.63134	6.22483e-10	-0.762847	6.23431e-10	-0.826324
11798.1	471.409	0.247	0.98928	-0.0127296	0.000215324	-1.87889	2.0768e-10	-1.26465	1.23439e-10	-0.412903	0.999681	-0.00196299	3.9057e-06	-1.63967	1.34515e-10	-0.263115	1.23596e-10	-0.413478
11820.2	472.363	0.2475	0.988228	-0.0131703	0.000232686	-1.90341	2.46717e-10	-2.86632	1.63674e-10	2.57029	0.99965	-0.00196963	3.93488e-06	-1.6473	1.76558e-10	2.42505	1.64462e-10	2.57092
11842.3	473.317	0.248	0.987772	-0.0138644	0.000255452	-1.90316	2.23758e-09	-2.90132	1.94028e-09	3.11332	0.999633	-0.00198398	3.99361e-06	-1.65138	1.92689e-09	3.06595	1.94771e-09	3.11336
11864.4	474.272	0.2485	0.988139	-0.0145744	0.000275594	-1.87895	6.81787e-09	-2.60387	6.05395e-09	-2.75014	0.999637	-0.00200066	4.05963e-06	-1.64994	5.98211e-09	-2.77677	6.07556e-09	-2.75018
11886.5	475.226	0.249	0.98913	-0.0150561	0.000286503	-1.84223	1.27069e-08	-2.28472	1.14187e-08	-2.38001	0.99966	-0.00201241	4.10432e-06	-1.64388	1.12819e-08	-2.39816	1.1458e-08	-2.38009
11908.7	476.18	0.2495	0.990328	-0.0152278	0.000287297	-1.80502	1.82077e-08	-2.00268	1.65378e-08	-2.07027	0.999692	-0.00201568	4.11457e-06	-1.63604	1.63556e-08	-2.08391	1.65935e-08	-2.07035
11930.7	477.135	0.25	0.991417	-0.0151515	0.000281037	-1.77392	2.2852e-08	-1.76919	2.09733e-08	-1.81918	0.999722	-0.00201154	4.09558e-06	-1.62881	2.07687e-08	-1.83004	2.10428e-08	-1.81926
11952.8	478.089	0.2505	0.992269	-0.0149257	0.00027117	-1.75074	2.71287e-08	-1.57705	2.51473e-08	-1.61461	0.999745	-0.00200273	4.0587e-06	-1.6232	2.49347e-08	-1.62356	2.52296e-08	-1.6147
11974.8	479.043	0.251	0.992872	-0.0146262	0.000260014	-1.73508	3.17702e-08	-1.41364	2.97233e-08	-1.44177	0.999761	-0.00199154	4.01311e-06	-1.61938	2.95088e-08	-1.44928	2.98198e-08	-1.44184
11997	479.997	0.2515	0.993249	-0.0142992	0.000248859	-1.72612	3.74873e-08	-1.26628	3.53686e-08	-1.28688	0.99977	-0.00197941	3.96456e-06	-1.61723	3.51527e-08	-1.29327	3.54826e-08	-1.28696
12019.2	480.952	0.252	0.993424	-0.0139733	0.000238451	-1.72325	4.4974e-08	-1.12348	4.27541e-08	-1.13789	0.999773	-0.00196728	3.91668e-06	-1.61662	4.25351e-08	-1.14335	4.28913e-08	-1.13795
12041.3	481.906	0.2525	0.993411	-0.0136723	0.000229413	-1.72623	5.49162e-08	-0.974578	5.25581e-08	-0.983778	0.99977	-0.00195593	3.87258e-06	-1.6175	5.23333e-08	-0.988471	5.2726e-08	-0.983831
12063.3	482.86	0.253	0.993219	-0.013426	0.000222559	-1.73475	6.77981e-08	-0.80934	6.52752e-08	-0.814118	0.999762	-0.00194638	3.83624e-06	-1.61979	6.50433e-08	-0.818151	6.54832e-08	-0.814161
12085.4	483.814	0.2535	0.992881	-0.0132775	0.000219035	-1.74736	8.32334e-08	-0.61856	8.05612e-08	-0.61956	0.999749	-0.00194013	3.81332e-06	-1.62321	8.03246e-08	-0.623024	8.08173e-08	-0.619592
12107.4	484.769	0.254	0.992501	-0.013275	0.000219952	-1.75988	9.86916e-08	-0.397086	9.59731e-08	-0.39485	0.999734	-0.00193879	3.80976e-06	-1.62678	9.57414e-08	-0.397819	9.62776e-08	-0.394872
12129.6	485.723	0.2545	0.992276	-0.0134279	0.000225054	-1.76526	1.0883e-07	-0.149591	1.06277e-07	-0.144588	0.999726	-0.00194266	3.82591e-06	-1.62873	1.06068e-07	-0.147124	1.06614e-07	-0.144599
12151.6	486.677	0.255	0.992398	-0.0136543	0.000231456	-1.75835	1.08452e-07	0.105824	1.06308e-07	0.113184	0.99973	-0.00194889	3.84995e-06	-1.62748	1.06139e-07	0.111026	1.06645e-07	0.113184
12173.6	487.631	0.2555	0.992864	-0.0138192	0.000235241	-1.7412	9.78043e-08	0.344666	9.61993e-08	0.354021	0.999745	-0.00195288	3.86394e-06	-1.62325	9.60779e-08	0.352195	9.65037e-08	0.35403
12195.6	488.586	0.256	0.993488	-0.0138477	0.000234706	-1.72047	8.22349e-08	0.549806	8.11403e-08	0.560832	0.999767	-0.0019521	3.85883e-06	-1.61775	8.10613e-08	0.559297	8.13971e-08	0.560851
12217.7	489.54	0.2565	0.99409	-0.013753	0.000230686	-1.70138	6.68475e-08	0.716989	6.61523e-08	0.729396	0.999787	-0.00194704	3.83725e-06	-1.61251	6.6105e-08	0.728117	6.63617e-08	0.729425
12239.6	490.494	0.257	0.994588	-0.0135816	0.000224736	-1.68596	5.39629e-08	0.850338	5.35526e-08	0.863867	0.999805	-0.00193933	3.80579e-06	-1.60815	5.35272e-08	0.862812	5.37222e-08	0.863905
12261.7	491.449	0.2575	0.994968	-0.013373	0.000218027	-1.67432	4.39202e-08	0.956552	4.37077e-08	0.970978	0.999818	-0.0019303	3.76976e-06	-1.60474	4.36972e-08	0.970121	4.38461e-08	0.971025
12283.7	492.403	0.258	0.995244	-0.0131517	0.000211228	-1.66599	3.62956e-08	1.0419	3.62227e-08	1.05703	0.999829	-0.00192078	3.73224e-06	-1.60213	3.62227e-08	1.05635	3.63375e-08	1.05709
12305.8	493.357	0.2585	0.995433	-0.0129319	0.000204694	-1.66045	3.0536e-08	1.11133	3.05663e-08	1.12705	0.999836	-0.00191117	3.69475e-06	-1.60013	3.0574e-08	1.12654	3.06632e-08	1.12712
12327.9	494.311	0.259	0.995548	-0.012723	0.000198648	-1.6573	2.61703e-08	1.16853	2.62816e-08	1.18483	0.999842	-0.00190166	3.65797e-06	-1.5986	2.62956e-08	1.18448	2.63651e-08	1.18491
