=== Mesh Information ===
Number of tetrahedra: 148000
Number of vertices: 29322
Number of boundary elements: 32146
m1 = -4, m2 = -2, m3 = 4, d = 2.16
# a = 25 um
# sigma0 = 2.25873
# n = 5e+11 1/cm^2, mu = 7.47912 m^2/Vs
# epsilon = (1,0), kcr1 = -0.0311846 1/T
# d = 2.16, kcr = -0, k = 0.251
Time_from_Epoch = 1769991310
time_(s)	Frequency_(GHz)	k	|t_xx|^2	arg(t_xx)	|r_xx|^2	arg(r_xx)	|t_xy|^2	arg(t_xy)	|r_xy|^2	arg(r_xy)	|t_yy|^2	arg(t_yy)	|r_yy|^2	arg(r_yy)	|t_yx|^2	arg(t_yx)	|r_yx|^2	arg(r_yx)	
23411.7	1003.89	0.526	0.998139	-0.000230125	7.21121e-06	-1.44291	1.23474e-09	0.551286	1.29679e-09	0.544253	0.999669	-0.00104568	9.88826e-07	-1.6701	1.2395e-09	0.573483	1.30129e-09	0.544943
23433.9	1004.85	0.5265	0.998165	-0.00020574	7.1109e-06	-1.43787	9.92725e-10	0.596597	1.0568e-09	0.589549	0.999706	-0.0010452	9.84434e-07	-1.65148	9.96575e-10	0.617748	1.06063e-09	0.590294
23456.1	1005.8	0.527	0.998178	-0.000178313	6.99052e-06	-1.43518	7.83205e-10	0.600011	8.46565e-10	0.59469	0.999736	-0.00104088	9.73674e-07	-1.63714	7.86353e-10	0.620586	8.49726e-10	0.59552
23478.4	1006.75	0.5275	0.998177	-0.000150227	6.86266e-06	-1.43504	6.23204e-10	0.555675	6.84517e-10	0.554998	0.999758	-0.00103484	9.60416e-07	-1.62646	6.2551e-10	0.576057	6.871e-10	0.555941
23500.6	1007.71	0.528	0.998163	-0.000123535	6.73862e-06	-1.4374	5.19274e-10	0.457967	5.77875e-10	0.466165	0.999774	-0.00102827	9.46685e-07	-1.61865	5.20342e-10	0.478304	5.80003e-10	0.467236
23522.9	1008.66	0.5285	0.998139	-9.98683e-05	6.62804e-06	-1.44193	4.82308e-10	0.30959	5.37937e-10	0.330282	0.999786	-0.00102174	9.3344e-07	-1.61305	4.81551e-10	0.329165	5.39772e-10	0.331446
23545.2	1009.62	0.529	0.99811	-7.96304e-05	6.53469e-06	-1.44796	5.35585e-10	0.142542	5.89086e-10	0.17385	0.999794	-0.00101554	9.21108e-07	-1.60914	5.3274e-10	0.159401	5.90872e-10	0.174998
23567.5	1010.57	0.5295	0.998075	-6.16865e-05	6.45367e-06	-1.45512	7.11451e-10	0.0156803	7.66266e-10	0.0499276	0.9998	-0.00100983	9.09915e-07	-1.6066	7.07691e-10	0.0283549	7.68374e-10	0.0509423
23590.1	1011.53	0.53	0.998032	-4.56532e-05	6.3822e-06	-1.46399	1.0382e-09	-0.0334242	1.10135e-09	-0.00230515	0.999804	-0.00100476	9.00096e-07	-1.60519	1.03722e-09	-0.0245015	1.10429e-09	-0.00145896
23612.3	1012.48	0.5305	0.997978	-3.44343e-05	6.33399e-06	-1.47534	1.52237e-09	-0.00483007	1.60405e-09	0.0214004	0.999805	-0.00100054	8.91998e-07	-1.60462	1.53096e-09	0.00159159	1.60842e-09	0.0221032
23634.6	1013.43	0.531	0.997917	-3.26714e-05	6.33343e-06	-1.48843	2.11436e-09	0.0851625	2.22593e-09	0.106943	0.999806	-0.000997362	8.85927e-07	-1.60445	2.14208e-09	0.090211	2.23223e-09	0.10754
23656.8	1014.39	0.5315	0.997861	-4.14948e-05	6.38863e-06	-1.5007	2.68025e-09	0.21259	2.82987e-09	0.231118	0.999808	-0.00099512	8.8164e-07	-1.60401	2.73685e-09	0.217274	2.83823e-09	0.231639
23679.2	1015.34	0.532	0.997818	-5.58783e-05	6.47521e-06	-1.51037	3.08014e-09	0.347139	3.26838e-09	0.364045	0.99981	-0.000993262	8.78068e-07	-1.6029	3.17069e-09	0.352654	3.27842e-09	0.364514
23701.5	1016.3	0.5325	0.997782	-7.15643e-05	6.5703e-06	-1.51877	3.31977e-09	0.464422	3.5409e-09	0.481667	0.999814	-0.000991188	8.74094e-07	-1.6013	3.44225e-09	0.472294	3.5521e-09	0.482097
23723.9	1017.25	0.533	0.997742	-9.2977e-05	6.69602e-06	-1.52773	3.53925e-09	0.561738	3.78534e-09	0.581032	0.999817	-0.000988749	8.69463e-07	-1.59969	3.68607e-09	0.573368	3.79758e-09	0.581425
23746.1	1018.21	0.5335	0.99771	-0.000128511	6.89871e-06	-1.53524	3.83926e-09	0.657054	4.09999e-09	0.678848	0.99982	-0.00098616	8.64571e-07	-1.5983	3.9983e-09	0.672752	4.11347e-09	0.679202
23768.6	1019.16	0.534	0.997716	-0.000176989	7.17751e-06	-1.53579	4.16198e-09	0.767852	4.42235e-09	0.791086	0.999823	-0.000983597	8.59722e-07	-1.59705	4.31774e-09	0.786482	4.43713e-09	0.791395
23790.9	1020.11	0.5345	0.997774	-0.000222485	7.4512e-06	-1.52644	4.35217e-09	0.892785	4.59606e-09	0.915826	0.999826	-0.000981015	8.54815e-07	-1.5958	4.49134e-09	0.912603	4.61169e-09	0.916091
23813	1021.07	0.535	0.99787	-0.000248493	7.62904e-06	-1.51036	4.33187e-09	1.01737	4.54961e-09	1.03894	0.999829	-0.000978278	8.49613e-07	-1.5946	4.44926e-09	1.03697	4.56538e-09	1.03916
23835.3	1022.02	0.5355	0.997972	-0.000251584	7.68677e-06	-1.49295	4.15409e-09	1.12963	4.3446e-09	1.14901	0.999831	-0.000975341	8.44062e-07	-1.59357	4.25172e-09	1.14819	4.35993e-09	1.14919
23857.6	1022.98	0.536	0.99806	-0.000237952	7.65329e-06	-1.47764	3.91512e-09	1.22581	4.08233e-09	1.24269	0.999833	-0.000972259	8.38286e-07	-1.59283	3.99772e-09	1.24297	4.09697e-09	1.24284
23879.9	1023.93	0.5365	0.998129	-0.000215016	7.56685e-06	-1.46548	3.68427e-09	1.30794	3.83351e-09	1.32221	0.999834	-0.000969114	8.32438e-07	-1.59241	3.75637e-09	1.32356	3.84744e-09	1.32233
23902	1024.88	0.537	0.998179	-0.000187797	7.45445e-06	-1.45632	3.4929e-09	1.38036	3.62912e-09	1.39201	0.999835	-0.00096596	8.26617e-07	-1.59227	3.55803e-09	1.39436	3.64245e-09	1.3921
23924.3	1025.84	0.5375	0.998215	-0.00015889	7.33047e-06	-1.44968	3.3477e-09	1.4475	3.47487e-09	1.45655	0.999835	-0.000962822	8.20865e-07	-1.59242	3.40848e-09	1.45984	3.48775e-09	1.45661
23946.9	1026.79	0.538	0.998238	-0.000129514	7.20175e-06	-1.4452	3.24528e-09	1.51315	3.36633e-09	1.51964	0.999835	-0.000959709	8.15197e-07	-1.59286	3.30372e-09	1.52377	3.37888e-09	1.51967
23969.2	1027.75	0.5385	0.99825	-0.000100429	7.07237e-06	-1.44271	3.17929e-09	1.58081	3.29631e-09	1.58477	0.999834	-0.000956638	8.09643e-07	-1.59361	3.23708e-09	1.58965	3.30863e-09	1.58476
23991.6	1028.7	0.539	0.998251	-7.24023e-05	6.94634e-06	-1.4422	3.13933e-09	1.65431	3.2536e-09	1.65575	0.999833	-0.000953648	8.04274e-07	-1.59473	3.19786e-09	1.66133	3.26578e-09	1.6557
24014	1029.66	0.5395	0.998243	-4.65264e-05	6.82927e-06	-1.4437	3.10531e-09	1.7379	3.21719e-09	1.73677	0.999831	-0.000950821	7.99235e-07	-1.59627	3.16554e-09	1.74306	3.22921e-09	1.73668
24036.4	1030.61	0.54	0.998225	-2.44776e-05	6.73004e-06	-1.44716	3.04047e-09	1.83538	3.14885e-09	1.83163	0.999828	-0.000948303	7.94794e-07	-1.59825	3.10247e-09	1.83871	3.16059e-09	1.83149
24058.7	1031.56	0.5405	0.998202	-8.32766e-06	6.66017e-06	-1.45207	2.89025e-09	1.94798	2.99188e-09	1.94154	0.999824	-0.000946302	7.91317e-07	-1.60059	2.95243e-09	1.94954	3.00299e-09	1.94134
24081.5	1032.52	0.541	0.99818	8.34403e-07	6.62714e-06	-1.45707	2.6038e-09	2.07102	2.6933e-09	2.06174	0.99982	-0.000944989	7.89095e-07	-1.60298	2.66229e-09	2.07089	2.70329e-09	2.06148
24103.6	1033.47	0.5415	0.998167	4.85817e-06	6.62358e-06	-1.46045	2.17772e-09	2.19238	2.24954e-09	2.17988	0.999817	-0.000944327	7.88038e-07	-1.60498	2.22737e-09	2.19048	2.25792e-09	2.17952
24126.1	1034.43	0.542	0.998169	8.2262e-06	6.62738e-06	-1.46124	1.67186e-09	2.29395	1.72383e-09	2.27729	0.999815	-0.000944004	7.87552e-07	-1.60627	1.70913e-09	2.28981	1.73034e-09	2.27683
24148.4	1035.38	0.5425	0.99818	1.54714e-05	6.61444e-06	-1.45978	1.18049e-09	2.35046	1.21604e-09	2.3279	0.999815	-0.00094353	7.86746e-07	-1.60683	1.20592e-09	2.34294	1.2208e-09	2.32732
24170.5	1036.34	0.543	0.998196	2.91196e-05	6.56988e-06	-1.45741	7.93435e-10	2.32891	8.20372e-10	2.29842	0.999815	-0.000942513	7.84945e-07	-1.60712	8.11448e-10	2.31639	8.23826e-10	2.29774
24192.8	1037.29	0.5435	0.998206	4.88561e-05	6.49326e-06	-1.4557	5.57961e-10	2.20094	5.85142e-10	2.16258	0.999814	-0.00094098	7.82244e-07	-1.60781	5.74685e-10	2.18243	5.87884e-10	2.16189
24215.1	1038.24	0.544	0.998206	7.24089e-05	6.395e-06	-1.45581	4.82456e-10	1.97809	5.1808e-10	1.93833	0.999812	-0.000939378	7.79475e-07	-1.60931	5.0436e-10	1.9564	5.20712e-10	1.93784
24237.5	1039.2	0.5445	0.998194	9.70846e-05	6.2886e-06	-1.45822	5.76435e-10	1.75261	6.28437e-10	1.72023	0.999808	-0.000938349	7.77774e-07	-1.61156	6.10422e-10	1.73357	6.31584e-10	1.72002
24259.7	1040.15	0.545	0.998172	0.000120775	6.18529e-06	-1.46285	8.67814e-10	1.63114	9.43948e-10	1.60635	0.999805	-0.00093842	7.78026e-07	-1.61393	9.21213e-10	1.61621	9.48303e-10	1.60629
24282	1041.11	0.5455	0.998142	0.000142772	6.08955e-06	-1.46929	1.36553e-09	1.63581	1.4711e-09	1.61389	0.999802	-0.000939526	7.80035e-07	-1.61541	1.44439e-09	1.62245	1.47733e-09	1.61383
24304.8	1042.06	0.546	0.998103	0.000163752	5.99842e-06	-1.47755	2.00425e-09	1.73107	2.13902e-09	1.70839	0.999803	-0.000940808	7.82238e-07	-1.61544	2.11093e-09	1.71674	2.14749e-09	1.70828
24327.2	1043.02	0.5465	0.998052	0.000183542	5.91226e-06	-1.48858	2.66569e-09	1.87678	2.8243e-09	1.85145	0.999804	-0.000941392	7.83118e-07	-1.61461	2.79903e-09	1.85988	2.83493e-09	1.85128
24349.5	1043.97	0.547	0.997982	0.000198627	5.84808e-06	-1.50365	3.24595e-09	2.04999	3.42073e-09	2.02107	0.999806	-0.000941236	7.82678e-07	-1.6139	3.40331e-09	2.02961	3.43304e-09	2.02083
24371.7	1044.92	0.5475	0.997895	0.000202371	5.83967e-06	-1.52271	3.65033e-09	2.24276	3.83181e-09	2.2097	0.999807	-0.000940978	7.82089e-07	-1.61374	3.82736e-09	2.21833	3.84503e-09	2.2094
24394	1045.88	0.548	0.997803	0.000188554	5.92036e-06	-1.54306	3.76295e-09	2.44963	3.93879e-09	2.41201	0.999808	-0.000941229	7.82437e-07	-1.61371	3.95087e-09	2.42074	3.9518e-09	2.41165
24416.3	1046.83	0.5485	0.997725	0.000156842	6.09472e-06	-1.56029	3.51615e-09	2.65742	3.67357e-09	2.61478	0.99981	-0.000941955	7.83649e-07	-1.61298	3.7018e-09	2.6237	3.68517e-09	2.61435
24438.6	1047.79	0.549	0.997673	0.000112736	6.33696e-06	-1.57174	3.00501e-09	2.84787	3.13721e-09	2.79972	0.999813	-0.000942465	7.84493e-07	-1.61118	3.17703e-09	2.80896	3.14665e-09	2.79921
24460.8	1048.74	0.5495	0.997651	5.9953e-05	6.62914e-06	-1.57679	2.41996e-09	3.01166	2.52814e-09	2.95755	0.999818	-0.000942155	7.83909e-07	-1.60874	2.574e-09	2.96723	2.53537e-09	2.95697
24483.6	1049.7	0.55	0.997671	1.73492e-06	6.95564e-06	-1.57369	1.87407e-09	-3.13099	1.96242e-09	3.09178	0.999823	-0.000940984	7.81831e-07	-1.60631	2.01008e-09	3.10201	1.96772e-09	3.09111
24505.9	1050.65	0.5505	0.997743	-4.99628e-05	7.25498e-06	-1.56118	1.39205e-09	-3.01193	1.46375e-09	-3.07894	0.999827	-0.000939207	7.78713e-07	-1.60424	1.50996e-09	-3.0679	1.46744e-09	-3.0797
24528.2	1051.6	0.551	0.99785	-8.06335e-05	7.4497e-06	-1.5424	9.89349e-10	-2.92247	1.04706e-09	-2.99639	0.999831	-0.000937071	7.74989e-07	-1.60261	1.08922e-09	-2.98392	1.0495e-09	-2.99728
24550.6	1052.56	0.5515	0.997964	-8.67246e-05	7.51756e-06	-1.52267	6.82718e-10	-2.87336	7.29626e-10	-2.95433	0.999834	-0.000934751	7.70962e-07	-1.60142	7.66272e-10	-2.93929	7.31199e-10	-2.95539
24572.8	1053.51	0.552	0.998062	-7.45831e-05	7.48892e-06	-1.50552	4.69879e-10	-2.87125	5.09393e-10	-2.95878	0.999836	-0.000932365	7.66837e-07	-1.60062	5.40239e-10	-2.9394	5.10437e-10	-2.96004
24595.4	1054.47	0.5525	0.998138	-5.22288e-05	7.40451e-06	-1.49209	3.33648e-10	-2.91766	3.68792e-10	-3.00982	0.999837	-0.000929987	7.6274e-07	-1.60014	3.94266e-10	-2.98391	3.69557e-10	-3.01133
24617.7	1055.42	0.553	0.998193	-2.54292e-05	7.29431e-06	-1.48223	2.54592e-10	-3.00641	2.87786e-10	-3.09936	0.999838	-0.000927658	7.58741e-07	-1.59994	3.08621e-10	-3.06508	2.88443e-10	-3.10108
24640	1056.38	0.5535	0.99823	2.31702e-06	7.1768e-06	-1.47546	2.16842e-10	-3.11747	2.49938e-10	3.07659	0.999839	-0.000925409	7.54892e-07	-1.59996	2.66953e-10	3.11922	2.50598e-10	3.07472
24662.6	1057.33	0.554	0.998254	2.87863e-05	7.06392e-06	-1.47127	2.07714e-10	3.06591	2.4201e-10	2.98288	0.999839	-0.000923273	7.5125e-07	-1.60018	2.56025e-10	3.03151	2.42732e-10	2.98099
24685	1058.28	0.5545	0.998267	5.23396e-05	6.9648e-06	-1.46903	2.14351e-10	3.00838	2.50408e-10	2.92983	0.999839	-0.000921289	7.47881e-07	-1.60055	2.62178e-10	2.98134	2.512e-10	2.92798
24707.2	1059.24	0.555	0.998276	7.2089e-05	6.88521e-06	-1.46785	2.20777e-10	3.00205	2.5808e-10	2.9244	0.999839	-0.00091948	7.44831e-07	-1.60095	2.68161e-10	2.97689	2.58896e-10	2.92258
24729.5	1060.19	0.5555	0.998286	8.89066e-05	6.82213e-06	-1.4666	2.11706e-10	3.02787	2.48707e-10	2.94827	0.999839	-0.000917803	7.42023e-07	-1.60128	2.57261e-10	3.0016	2.4947e-10	2.9464
24751.8	1061.15	0.556	0.998299	0.000105541	6.76203e-06	-1.46462	1.84093e-10	3.04822	2.19175e-10	2.96622	0.999839	-0.000916136	7.3925e-07	-1.60146	2.25961e-10	3.02144	2.19834e-10	2.96423
24774.4	1062.1	0.5565	0.998314	0.000124463	6.69135e-06	-1.46225	1.49602e-10	3.02653	1.82177e-10	2.94531	0.999839	-0.000914369	7.36322e-07	-1.60156	1.86851e-10	3.00364	1.82745e-10	2.94312
24796.7	1063.06	0.557	0.998327	0.000146197	6.60611e-06	-1.46024	1.21753e-10	2.94475	1.52304e-10	2.87152	0.99984	-0.000912479	7.33195e-07	-1.60169	1.54682e-10	2.93312	1.52836e-10	2.86915
24819	1064.01	0.5575	0.998333	0.00017	6.5093e-06	-1.45921	1.07056e-10	2.81072	1.36523e-10	2.7542	0.99984	-0.000910498	7.2992e-07	-1.60192	1.36614e-10	2.81704	1.37084e-10	2.75175
24841.7	1064.96	0.558	0.998332	0.000194959	6.40529e-06	-1.45948	1.06516e-10	2.65407	1.35836e-10	2.61867	0.99984	-0.000908459	7.26556e-07	-1.60229	1.3375e-10	2.67901	1.36481e-10	2.61633
24864	1065.92	0.5585	0.998324	0.000220329	6.29777e-06	-1.46127	1.19457e-10	2.50815	1.49398e-10	2.49111	0.99984	-0.000906385	7.23141e-07	-1.60279	1.45282e-10	2.54562	1.50174e-10	2.48902
24886.4	1066.87	0.559	0.998307	0.000245355	6.19042e-06	-1.46485	1.45758e-10	2.39206	1.76905e-10	2.38677	0.999839	-0.000904287	7.19695e-07	-1.60345	1.70917e-10	2.43395	1.77856e-10	2.38497
24908.8	1067.83	0.5595	0.99828	0.000268898	6.0888e-06	-1.47056	1.86966e-10	2.30969	2.19747e-10	2.30975	0.999838	-0.000902172	7.16232e-07	-1.60427	2.12061e-10	2.34967	2.20919e-10	2.30822
24931.2	1068.78	0.56	0.998242	0.000289018	6.00253e-06	-1.47868	2.47296e-10	2.25862	2.82034e-10	2.25922	0.999837	-0.00090005	7.1277e-07	-1.60529	2.72882e-10	2.29273	2.83486e-10	2.25793
24953.4	1069.74	0.5605	0.998196	0.000302872	5.94624e-06	-1.48901	3.34818e-10	2.23778	3.7188e-10	2.2354	0.999836	-0.000897945	7.09352e-07	-1.60657	3.61652e-10	2.26356	3.73695e-10	2.2343
24976	1070.69	0.561	0.998147	0.0003079	5.9341e-06	-1.50024	4.61143e-10	2.25083	5.01271e-10	2.24289	0.999834	-0.000895907	7.06062e-07	-1.60814	4.90718e-10	2.26684	5.03554e-10	2.24192
24998.3	1071.64	0.5615	0.998105	0.000304588	5.9658e-06	-1.51017	6.34882e-10	2.30364	6.79478e-10	2.28873	0.999831	-0.000894026	7.03055e-07	-1.61007	6.7003e-10	2.30959	6.82337e-10	2.28787
25020.8	1072.6	0.562	0.998077	0.000297102	6.02174e-06	-1.51737	8.47426e-10	2.39666	8.98063e-10	2.37484	0.999828	-0.000892454	7.00589e-07	-1.61236	8.92027e-10	2.39354	9.01538e-10	2.37403
25043	1073.55	0.5625	0.998061	0.000289046	6.08327e-06	-1.52211	1.06341e-09	2.52022	1.1204e-09	2.49249	0.999824	-0.000891389	6.98994e-07	-1.61487	1.12059e-09	2.50977	1.12439e-09	2.4917
25065.4	1074.51	0.563	0.998055	0.000281758	6.14272e-06	-1.52478	1.23364e-09	2.65574	1.29518e-09	2.62335	0.999821	-0.000890943	6.98454e-07	-1.61724	1.30367e-09	2.63987	1.29945e-09	2.62258
25087.6	1075.46	0.5635	0.998056	0.000277648	6.18737e-06	-1.52562	1.33714e-09	2.78063	1.40049e-09	2.74488	0.999818	-0.000890943	6.98671e-07	-1.61905	1.41726e-09	2.76125	1.4048e-09	2.7441
25109.9	1076.42	0.564	0.998059	0.000279224	6.20362e-06	-1.52616	1.41529e-09	2.8812	1.47882e-09	2.84339	0.999817	-0.000891002	6.98991e-07	-1.62021	1.50197e-09	2.85992	1.48312e-09	2.84261
25132.3	1077.37	0.5645	0.998052	0.000284385	6.20073e-06	-1.52874	1.54159e-09	2.96662	1.60499e-09	2.92776	0.999816	-0.000890896	6.99036e-07	-1.62103	1.63296e-09	2.94411	1.60943e-09	2.92701
25154.5	1078.32	0.565	0.998029	0.000286187	6.21324e-06	-1.53437	1.75728e-09	3.06424	1.81958e-09	3.02474	0.999816	-0.000890727	6.98972e-07	-1.62179	1.85307e-09	3.04	1.82435e-09	3.02403
25176.8	1079.28	0.5655	0.998001	0.000277163	6.27993e-06	-1.54124	2.02734e-09	-3.08564	2.08472e-09	-3.12594	0.999815	-0.000890719	6.99165e-07	-1.62246	2.1264e-09	-3.11255	2.08981e-09	-3.12659
25199.6	1080.23	0.566	0.997989	0.000256007	6.40986e-06	-1.54502	2.23566e-09	-2.91413	2.28134e-09	-2.95553	0.999815	-0.000890933	6.99712e-07	-1.62272	2.33315e-09	-2.94435	2.28645e-09	-2.95613
25221.9	1081.19	0.5665	0.998009	0.000231743	6.5593e-06	-1.54234	2.26192e-09	-2.72303	2.28965e-09	-2.76574	0.999816	-0.000891089	7.00142e-07	-1.6223	2.35007e-09	-2.75677	2.29426e-09	-2.76628
25244.2	1082.14	0.567	0.998057	0.000216647	6.66542e-06	-1.53423	2.09609e-09	-2.53715	2.10401e-09	-2.58121	0.999819	-0.000890806	6.99828e-07	-1.6214	2.16872e-09	-2.57435	2.10776e-09	-2.58171
25266.5	1083.1	0.5675	0.998113	0.000215484	6.70167e-06	-1.52442	1.82716e-09	-2.3714	1.81746e-09	-2.41682	0.999821	-0.000890014	6.98665e-07	-1.62045	1.88211e-09	-2.4119	1.82028e-09	-2.41727
25288.8	1084.05	0.568	0.998162	0.000225339	6.68089e-06	-1.5159	1.5417e-09	-2.22764	1.51808e-09	-2.27456	0.999823	-0.000888909	6.96981e-07	-1.61966	1.57956e-09	-2.27139	1.52007e-09	-2.27496
25311	1085	0.5685	0.998197	0.000240821	6.62977e-06	-1.50991	1.27978e-09	-2.10083	1.24601e-09	-2.14965	0.999824	-0.00088765	6.95029e-07	-1.61902	1.30231e-09	-2.14818	1.24734e-09	-2.15
25333.2	1085.96	0.569	0.998219	0.000257061	6.57332e-06	-1.50637	1.04768e-09	-1.98513	1.00767e-09	-2.03659	0.999826	-0.000886246	6.92823e-07	-1.61846	1.05762e-09	-2.03705	1.00849e-09	-2.03686
25355.3	1086.91	0.5695	0.998235	0.000271195	6.52703e-06	-1.5042	8.39424e-10	-1.87832	7.97464e-10	-1.93328	0.999827	-0.000884694	6.90368e-07	-1.61804	8.40647e-10	-1.93616	7.97883e-10	-1.93348
25377.7	1087.87	0.57	0.99825	0.000283434	6.49092e-06	-1.502	6.52229e-10	-1.78504	6.1238e-10	-1.84422	0.999828	-0.000883042	6.87767e-07	-1.61775	6.48974e-10	-1.85003	6.12495e-10	-1.84434
25400.3	1088.82	0.5705	0.99827	0.000296452	6.452e-06	-1.49903	4.93809e-10	-1.7159	4.586e-10	-1.77974	0.999829	-0.000881315	6.85064e-07	-1.61756	4.8941e-10	-1.7887	4.58504e-10	-1.77978
25422.7	1089.78	0.571	0.998291	0.000312907	6.39648e-06	-1.49559	3.74372e-10	-1.67726	3.44253e-10	-1.74591	0.99983	-0.000879463	6.82181e-07	-1.61742	3.70587e-10	-1.75772	3.44027e-10	-1.74589
25444.9	1090.73	0.5715	0.99831	0.000333587	6.31963e-06	-1.4926	2.93089e-10	-1.66174	2.67116e-10	-1.73481	0.999831	-0.000877452	6.79058e-07	-1.61741	2.90282e-10	-1.74884	2.6682e-10	-1.73476
25466.9	1091.68	0.572	0.998321	0.000357676	6.22504e-06	-1.49082	2.3935e-10	-1.65381	2.16196e-10	-1.73031	0.999831	-0.000875301	6.7573e-07	-1.61759	2.37101e-10	-1.74617	2.15865e-10	-1.73024
25489.1	1092.64	0.5725	0.998324	0.00038398	6.11853e-06	-1.49066	2.01996e-10	-1.64042	1.8051e-10	-1.71901	0.999832	-0.000873056	6.72272e-07	-1.61801	1.99627e-10	-1.73689	1.80162e-10	-1.7189
25511.3	1093.59	0.573	0.998317	0.00041158	6.00473e-06	-1.49236	1.73389e-10	-1.61331	1.52724e-10	-1.69253	0.999831	-0.000870755	6.68748e-07	-1.61867	1.70214e-10	-1.71328	1.52369e-10	-1.69234
25533.6	1094.55	0.5735	0.9983	0.000439801	5.88707e-06	-1.49619	1.4884e-10	-1.56589	1.28436e-10	-1.64395	0.99983	-0.000868429	6.65211e-07	-1.6196	1.44228e-10	-1.66923	1.28082e-10	-1.64361
25555.7	1095.5	0.574	0.998272	0.0004679	5.76928e-06	-1.50254	1.25145e-10	-1.48978	1.04763e-10	-1.56398	0.999829	-0.000866111	6.61717e-07	-1.6208	1.18557e-10	-1.59675	1.04422e-10	-1.56335
25578.1	1096.46	0.5745	0.998229	0.000494638	5.65749e-06	-1.51196	9.97232e-11	-1.37178	7.96426e-11	-1.43683	0.999828	-0.000863852	6.5835e-07	-1.62227	9.08604e-11	-1.48273	7.93326e-11	-1.43566
25600.3	1097.41	0.575	0.998171	0.000517821	5.56257e-06	-1.525	7.09215e-11	-1.18917	5.23786e-11	-1.23158	0.999826	-0.00086172	6.5522e-07	-1.62399	6.01409e-11	-1.30299	5.21346e-11	-1.22933
25622.5	1098.36	0.5755	0.998097	0.000534105	5.50119e-06	-1.54183	4.02013e-11	-0.892741	2.59327e-11	-0.865224	0.999823	-0.000859766	6.52398e-07	-1.62584	2.92451e-11	-0.995229	2.58097e-11	-0.860371
25644.7	1099.32	0.576	0.998009	0.000539645	5.49278e-06	-1.56175	1.54761e-11	-0.310564	9.69283e-12	-0.0105621	0.999821	-0.000857946	6.49801e-07	-1.62766	8.08245e-12	-0.250017	9.75863e-12	-0.000817939
25667	1100.27	0.5765	0.997914	0.000530948	5.55536e-06	-1.58329	1.00607e-11	0.980448	1.69695e-11	1.29105	0.999819	-0.000856082	6.47142e-07	-1.62939	1.13444e-11	1.3356	1.72715e-11	1.29152
25689.1	1101.23	0.577	0.997819	0.0005038	5.71086e-06	-1.60421	3.23617e-11	1.89856	5.40069e-11	1.92311	0.999817	-0.000853967	6.44108e-07	-1.63118	4.67068e-11	2.00483	5.45358e-11	1.92083
25711.2	1102.18	0.5775	0.997746	0.000454017	5.98134e-06	-1.61991	7.67198e-11	2.33109	1.12388e-10	2.28324	0.999814	-0.000851529	6.40613e-07	-1.63338	1.06021e-10	2.35113	1.13079e-10	2.28088
25733.3	1103.14	0.578	0.997726	0.000387099	6.34046e-06	-1.62387	1.28232e-10	2.60447	1.75588e-10	2.53723	0.999811	-0.00084885	6.3683e-07	-1.63632	1.7175e-10	2.5935	1.76359e-10	2.53505
25755.7	1104.09	0.5785	0.997777	0.000323907	6.68398e-06	-1.614	1.77527e-10	2.78497	2.34196e-10	2.71729	0.999805	-0.000846116	6.33098e-07	-1.6403	2.33126e-10	2.76463	2.35001e-10	2.7153
25777.7	1105.04	0.579	0.997876	0.000284805	6.90855e-06	-1.59578	2.31245e-10	2.89959	2.95981e-10	2.8409	0.999798	-0.000843639	6.29958e-07	-1.64561	2.97358e-10	2.88043	2.96836e-10	2.8391
25800.1	1106	0.5795	0.997983	0.000273663	6.99305e-06	-1.57655	3.07251e-10	2.9854	3.79867e-10	2.93807	0.999787	-0.000841971	6.2833e-07	-1.65243	3.83945e-10	2.97012	3.8083e-10	2.93648
25822.3	1106.95	0.58	0.998073	0.000282484	6.97661e-06	-1.56054	4.22472e-10	3.08284	5.02445e-10	3.0439	0.999775	-0.000842019	6.29663e-07	-1.66056	5.10678e-10	3.06881	5.03571e-10	3.04252
25844.4	1107.91	0.5805	0.998139	0.000301839	6.9063e-06	-1.5489	5.79865e-10	-3.06536	6.64219e-10	-3.10045	0.999762	-0.000844913	6.35651e-07	-1.66872	6.7915e-10	-3.082	6.65514e-10	-3.10161
25866.5	1108.86	0.581	0.998184	0.000325317	6.81442e-06	-1.54119	7.51951e-10	-2.88833	8.33715e-10	-2.92308	0.999752	-0.000851174	6.46811e-07	-1.67431	8.57826e-10	-2.91025	8.35095e-10	-2.92405
25889.3	1109.81	0.5815	0.998212	0.000349858	6.71642e-06	-1.53662	8.80006e-10	-2.68486	9.4999e-10	-2.72132	0.99975	-0.000859381	6.60478e-07	-1.6747	9.83624e-10	-2.71333	9.51283e-10	-2.72212
25911.4	1110.77	0.582	0.998226	0.000374427	6.6175e-06	-1.53478	9.17088e-10	-2.48158	9.69193e-10	-2.52071	0.999756	-0.000866493	6.71682e-07	-1.66995	1.00964e-09	-2.51693	9.70236e-10	-2.52136
25934	1111.72	0.5825	0.998224	0.000397878	6.52343e-06	-1.53583	8.68862e-10	-2.30075	9.03089e-10	-2.34286	0.999768	-0.000870406	6.77348e-07	-1.66281	9.46298e-10	-2.3428	9.03812e-10	-2.34338
